ImageName,Image,Caption,ImageID,final link,coder 1 link,coder 2 link,CaptionURL,ImageURL,Link,Conference,PaperType,Title,Year,Batch,Coders,coder1-ErrorFigure,coder2-ErrorFigure,coder1-encodings,coder2-encodings,other-coder-encodings,encodings-consistency,coder1-dims,coder2-dims,other-coder-dims,dims-consistency,coder1-multiple-composite,coder2-multiple-composite,other-coder-multiple-composite,multiple-composite-consistency,coder1-multiple-nested,coder2-multiple-nested,other-coder-multiple-nested,multiple-nested-consistency,coder1-hardness,coder2-hardness,other-coder-hardness,hardness-consistency,notes,coder1-logs,coder2-logs,other-coder-logs
VisC.489.5.png,,,I610Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I610Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I610Y2000&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I610Y2000&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.489.5.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.489.5.png,http://dx.doi.org/10.1109/VISUAL.2000.885739,Vis,C,WEAVE: a system for visually linking 3-D and statistical visualizations applied to cardiac simulation and measurement data,2000,5,TM; RL,0,0,Line,Line,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,4/27/2021; 09:42:22; 1; Btn; Login; 09:42:24 1; ERT; Line; 09:42:26 1; DR; 2D; 09:42:27 1; MCV; No; 09:42:30 1; MNL; No; 09:42:31 1; Hardness; 0; 09:42:33 1; Btn; Next,4/26/2021; 13:24:42; 1; Btn; Login; 13:24:45 1; ERT; Line; 13:24:47 1; DR; 2D; 13:24:48 1; MCV; No; 13:24:49 1; MNL; No; 13:24:50 1; Hardness; 0; 13:24:52 1; Btn; Next,
VisC.493.2.png,,,I612Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I612Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I612Y2000&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I612Y2000&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.493.2.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.493.2.png,http://dx.doi.org/10.1109/VISUAL.2000.885740,Vis,C,Visualizing high-dimensional predictive model quality,2000,13,TI; JC,0,0,Line,Line,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,5/31/2021; 07:36:36; 1; Btn; Login; 07:36:39 1; ERT; Line; 07:36:40 1; DR; 2D; 07:36:41 1; MCV; No; 07:36:41 1; MNL; No; 07:36:42 1; Hardness; 0; 07:36:43 1; Btn; Next,8/5/2021; 19:50:30; 1; Btn; Login; 19:50:32 1; ERT; Line; 19:50:33 1; DR; 2D; 19:50:34 1; MCV; No; 19:50:34 1; MNL; No; 19:50:35 1; Hardness; 0; 19:50:36 1; Btn; Next,
VisC.493.10.png,,,I620Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I620Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I620Y2000&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I620Y2000&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.493.10.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.493.10.png,http://dx.doi.org/10.1109/VISUAL.2000.885740,Vis,C,Visualizing high-dimensional predictive model quality,2000,9,JC; HS,0,0,Area,Grid,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,5/10/2021; 06:54:42; 1; Btn; Login; 06:54:48 1; ERT; Area; 06:54:49 1; DR; 2D; 06:54:52 1; MCV; No; 06:54:53 1; MNL; No; 06:54:54 1; Hardness; 0; 06:54:57 1; Btn; Next,5/16/2021; 22:16:38; 1; Btn; Login; 22:17:03 1; ERT; Grid; 22:17:04 1; DR; 2D; 22:17:06 1; MCV; No; 22:17:07 1; MNL; No; 22:17:08 1; Hardness; 0; 22:17:10 1; Btn; Next,
VisC.497.1.png,,,I621Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I621Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I621Y2000&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I621Y2000&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.497.1.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.497.1.png,http://dx.doi.org/10.1109/VISUAL.2000.885741,Vis,C,Visualizing volume data using physical models,2000,9,TM; HS,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,5/10/2021; 13:53:14; 1; Btn; Login; 13:53:18 1; ERT; Surface/Volume; 13:53:20 1; DR; 3D; 13:53:21 1; MCV; Manual; 13:53:22 1; MNL; No; 13:53:23 1; Hardness; 0; 13:53:25 1; Btn; Next,5/16/2021; 22:33:10; 1; Btn; Login; 22:33:23 1; ERT; Surface/Volume; 22:33:25 1; DR; 3D; 22:33:31 1; MCV; Manual; 22:33:32 1; MNL; No; 22:33:33 1; Hardness; 0; 22:33:34 1; Btn; Next,
VisC.497.3.png,,,I623Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I623Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I623Y2000&username=RL&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I623Y2000&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.497.3.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.497.3.png,http://dx.doi.org/10.1109/VISUAL.2000.885741,Vis,C,Visualizing volume data using physical models,2000,15,RL; JC,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Neutral,,,,7/19/2021; 10:46:46; 1; Btn; Login; 10:46:58 1; ERT; Surface/Volume; 10:46:59 1; DR; 3D; 10:47:09 1; MCV; No; 10:47:15 1; MNL; No; 10:47:17 1; Hardness; 1; 10:47:19 1; Btn; Next,7/24/2021; 00:12:42; 1; Btn; Login; 00:13:19 1; ERT; Surface/Volume; 00:13:20 1; DR; 3D; 00:13:24 1; MCV; No; 00:13:59 1; Hardness; 1; 00:16:18 1; MNL; No; 00:16:20 1; Btn; Next,
VisC.501.2.png,,,I629Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I629Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I629Y2000&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I629Y2000&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.501.2.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.501.2.png,http://dx.doi.org/10.1109/VISUAL.2000.885742,Vis,C,Visualizing DIII-D Tokamak magnetic field lines,2000,9,TM; TI,0,0,Line,Line,,,3D,3D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Neutral,Easy,,,,5/10/2021; 13:27:46; 1; Btn; Login; 13:27:49 1; ERT; Line; 13:27:52 1; DR; 3D; 13:27:53 1; MCV; Manual; 13:27:56 1; MNL; No; 13:27:58 1; Hardness; 1; 13:27:59 1; Btn; Next,5/5/2021; 11:41:07; 1; Btn; Login; 11:41:15 1; ERT; Line; 11:41:16 1; DR; 3D; 11:41:17 1; MCV; Manual; 11:41:19 1; MNL; No; 11:41:20 1; Hardness; 0; 11:41:22 1; Btn; Next,
VisC.501.3.png,,,I630Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I630Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I630Y2000&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I630Y2000&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.501.3.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.501.3.png,http://dx.doi.org/10.1109/VISUAL.2000.885742,Vis,C,Visualizing DIII-D Tokamak magnetic field lines,2000,9,MS; RL,0,0,Line,Line,,,3D,3D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Neutral,,,,5/7/2021; 10:48:38; 1; Btn; Login; 10:48:47 1; ERT; Line; 10:48:48 1; DR; 3D; 10:48:49 1; MCV; Manual; 10:48:49 1; MNL; No; 10:48:51 1; Hardness; 0; 10:48:54 1; Btn; Next,5/7/2021; 10:43:39; 1; Btn; Login; 09:07:35 1; Btn; Login; 07:42:30 1; Btn; Login; 07:44:01 1; ERT; Line; 07:44:07 1; DR; 3D; 07:44:12 1; MCV; Manual; 07:44:16 1; MNL; No; 07:44:19 1; Hardness; 1; 07:44:26 1; Btn; Next,
VisC.501.5.png,,,I632Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I632Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I632Y2000&username=RL&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I632Y2000&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.501.5.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.501.5.png,http://dx.doi.org/10.1109/VISUAL.2000.885742,Vis,C,Visualizing DIII-D Tokamak magnetic field lines,2000,16,RL; JC,0,0,Line,Line,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Easy,,,,7/28/2021; 11:31:39; 1; Btn; Login; 11:31:45 1; ERT; Line; 11:31:48 1; DR; 3D; 11:31:49 1; MCV; No; 11:31:49 1; MNL; No; 11:31:50 1; Hardness; 1; 11:31:53 1; Btn; Next,7/28/2021; 15:55:17; 1; Btn; Login; 15:55:20 1; ERT; Line; 15:55:23 1; DR; 3D; 15:55:27 1; MCV; No; 15:55:27 1; MNL; No; 15:55:28 1; Hardness; 0; 15:55:29 1; Btn; Next,
VisC.505.3.png,,,I637Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I637Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I637Y2000&username=RL&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I637Y2000&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.505.3.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.505.3.png,http://dx.doi.org/10.1109/VISUAL.2000.885743,Vis,C,Real-time visualization of the clear-up of a former US naval base,2000,15,RL; JC,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Hard,Easy,,,,7/16/2021; 11:57:34; 1; Btn; Login; 11:57:54 1; ERT; Surface/Volume; 11:58:04 1; DR; 3D; 11:58:12 1; MCV; No; 11:58:12 1; MNL; No; 11:58:14 1; Hardness; 2; 11:58:18 1; Btn; Next,7/26/2021; 12:11:02; 1; Btn; Login; 12:11:06 1; ERT; Surface/Volume; 12:11:09 1; DR; 3D; 12:11:10 1; MCV; No; 12:11:11 1; MNL; No; 12:11:11 1; Hardness; 0; 12:11:18 1; Btn; Next,
VisC.505.10.png,,,I6680Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6680Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6680Y2000&username=HS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6680Y2000&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.505.8.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/new/VisC.505.10.png,http://dx.doi.org/10.1109/VISUAL.2000.885743,Vis,C,Real-time visualization of the clear-up of a former US naval base,2000,9,HS; JC,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,5/16/2021; 23:08:20; 1; Btn; Login; 23:08:32 1; ERT; Surface/Volume; 23:08:33 1; DR; 3D; 23:08:36 1; MCV; No; 23:08:36 1; MNL; No; 23:08:37 1; Hardness; 0; 23:08:39 1; Btn; Next,6/11/2021; 00:17:29; 1; Btn; Login; 00:17:36 1; ERT; Surface/Volume; 00:17:39 1; DR; 3D; 00:17:41 1; MCV; No; 00:17:42 1; MNL; No; 00:17:43 1; Hardness; 0; 00:17:49 1; Btn; Next,
VisC.505.11.png,,,I6684Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6684Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6684Y2000&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6684Y2000&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.505.10.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/new/VisC.505.11.png,http://dx.doi.org/10.1109/VISUAL.2000.885743,Vis,C,Real-time visualization of the clear-up of a former US naval base,2000,1,TI; HS,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,4/8/2021; 06:53:15; 1; Btn; Login; 06:53:25 1; ERT; Surface/Volume; 06:53:28 1; DR; 3D; 06:53:29 1; MCV; No; 06:53:30 1; MNL; No; 06:53:32 1; Hardness; 0; 06:53:34 1; Btn; Next,4/11/2021; 22:00:06; 1; Btn; Login; 22:00:18 1; ERT; Surface/Volume; 22:00:25 1; MCV; No; 22:00:25 1; MNL; No; 22:00:26 1; Hardness; 0; 22:00:27 1; DR; 3D; 22:00:31 1; Btn; Next,
VisC.505.7.png,,,I6687Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6687Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6687Y2000&username=PI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I6687Y2000&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.505.12.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/new/VisC.505.7.png,http://dx.doi.org/10.1109/VISUAL.2000.885743,Vis,C,Real-time visualization of the clear-up of a former US naval base,2000,6,PI; TI,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Easy,,,,5/28/2021; 13:25:34; 1; Btn; Login; 13:26:08 1; DR; 3D; 13:26:08 1; MCV; No; 13:26:11 1; MNL; No; 13:26:13 1; Hardness; 1; 13:26:31 1; Others; NE; 13:26:32 1; Btn; Next; 04:53:47 1; ERT; Surface/Volume,4/27/2021; 08:50:30; 1; Btn; Login; 08:50:34 1; ERT; Surface/Volume; 08:50:36 1; DR; 3D; 08:50:37 1; MCV; No; 08:50:38 1; MNL; No; 08:50:38 1; Hardness; 0; 08:50:40 1; Btn; Next,
VisC.509.2.png,,,I639Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I639Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I639Y2000&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I639Y2000&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.509.2.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.509.2.png,http://doi.ieeecomputersociety.org/10.1109/VISUAL.2000.885744,Vis,C,Scientific visualization of water quality in the Chesapeake bay,2000,10,TI; RL,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Neutral,Easy,,,,5/12/2021; 08:21:18; 1; Btn; Login; 08:21:23 1; DR; 3D; 08:21:24 1; MCV; Manual; 08:21:24 1; MNL; No; 08:21:26 1; Hardness; 1; 08:21:31 1; ERT; Surface/Volume; 08:21:33 1; Btn; Next,5/27/2021; 12:32:18; 1; Btn; Login; 12:32:29 1; ERT; Surface/Volume; 12:32:31 1; DR; 3D; 12:32:33 1; MCV; Manual; 12:32:34 1; MNL; No; 12:32:35 1; Hardness; 0; 12:32:43 1; Btn; Next,
VisC.509.5.png,,,I643Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I643Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I643Y2000&username=PI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I643Y2000&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.509.5.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.509.5.png,http://doi.ieeecomputersociety.org/10.1109/VISUAL.2000.885744,Vis,C,Scientific visualization of water quality in the Chesapeake bay,2000,3,PI; TI,0,0,Grid,Grid,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Neutral,Easy,,,,4/25/2021; 16:18:48; 1; Btn; Login; 16:18:53 1; ERT; Grid; 16:18:54 1; DR; 2D; 16:18:56 1; MCV; Manual; 16:18:56 1; MNL; No; 16:18:57 1; Hardness; 1; 16:18:59 1; Btn; Next,4/19/2021; 04:37:44; 1; Btn; Login; 04:37:51 1; MCV; Manual; 04:37:52 1; DR; 2D; 04:37:55 1; MNL; No; 04:37:56 1; Hardness; 0; 04:37:56 1; Help; DR; 04:37:58 1; ERT; Grid; 04:38:00 1; Btn; Next,
VisC.509.7.png,,,I645Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I645Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I645Y2000&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I645Y2000&username=PI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.509.7.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.509.7.png,http://doi.ieeecomputersociety.org/10.1109/VISUAL.2000.885744,Vis,C,Scientific visualization of water quality in the Chesapeake bay,2000,6,TM; PI,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Hard,Easy,,,,5/6/2021; 11:53:30; 1; Btn; Login; 11:53:40 1; ERT; Surface/Volume; 11:53:41 1; DR; 3D; 11:53:42 1; MCV; No; 11:53:43 1; MNL; No; 11:53:45 1; MNL; Yes; 11:53:58 1; MNL; No; 11:53:59 1; Hardness; 2; 11:54:01 1; Btn; Next,5/28/2021; 13:22:44; 1; Btn; Login; 13:23:02 1; ERT; Surface/Volume; 13:23:04 1; DR; 3D; 13:23:06 1; MCV; No; 13:23:08 1; MNL; No; 13:23:10 1; Hardness; 0; 13:23:13 1; Btn; Next,
VisC.513.6.png,,,I655Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I655Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I655Y2000&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I655Y2000&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/VisC.513.6.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/VisC.513.6.png,http://dx.doi.org/10.1109/VISUAL.2000.885745,Vis,C,Multi-resolution visualization techniques for nested weather models,2000,15,JC; RL,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,7/15/2021; 17:50:47; 1; Btn; Login; 17:50:50 1; ERT; Surface/Volume; 17:50:53 1; DR; 3D; 17:50:53 1; MCV; No; 17:50:54 1; MNL; No; 17:50:54 1; Hardness; 0; 17:50:58 1; Btn; Next; 17:51:00 1; Btn; Login; 17:51:05 1; Btn; Next,7/16/2021; 12:05:33; 1; Btn; Login; 12:05:49 1; ERT; Surface/Volume; 12:05:51 1; DR; 3D; 12:05:52 1; MCV; No; 12:05:52 1; MNL; No; 12:05:53 1; Hardness; 0; 12:05:56 1; Btn; Next,
InfoVisC.27.1.png,,,I677Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I677Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I677Y2000&username=PI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I677Y2000&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/InfoVisC.27.1.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/InfoVisC.27.1.png,http://dx.doi.org/10.1109/INFVIS.2000.885088,InfoVis,C,A scalable framework for information visualization,2000,6,PI; TI,0,0,Surface/Volume,Surface/Volume,,,3D,3D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,5/28/2021; 14:18:07; 1; Btn; Login; 14:18:13 1; ERT; Surface/Volume; 14:18:14 1; DR; 3D; 14:18:15 1; MCV; No; 14:18:17 1; MNL; No; 14:18:18 1; Hardness; 0; 14:18:19 1; Btn; Next,4/27/2021; 08:39:16; 1; Btn; Login; 08:39:18 1; Help; Machine; 08:39:19 1; ERT; Surface/Volume; 08:39:20 1; DR; 3D; 08:39:21 1; MCV; No; 08:39:21 1; MNL; No; 08:39:22 1; Hardness; 0; 08:39:25 1; Btn; Next,
InfoVisC.27.3.png,,,I679Y2000,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I679Y2000&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I679Y2000&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I679Y2000&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2000/InfoVisC.27.3.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2000/InfoVisC.27.3.png,http://dx.doi.org/10.1109/INFVIS.2000.885088,InfoVis,C,A scalable framework for information visualization,2000,7,TM; JC,0,0,Node-link,Node-link,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Easy,,,,5/6/2021; 12:45:37; 1; Btn; Login; 12:45:44 1; ERT; Node-link; 12:45:47 1; DR; 2D; 12:45:49 1; MCV; Manual; 12:45:52 1; MCV; No; 12:45:53 0; MCV; Manual; 12:45:54 1; MNL; No; 12:45:56 1; Hardness; 1; 12:45:58 1; Btn; Next,5/8/2021; 23:49:28; 1; Btn; Login; 23:49:34 1; ERT; Node-link; 23:49:38 1; DR; 2D; 23:49:41 1; MCV; No; 23:49:42 1; MNL; No; 23:49:43 1; Hardness; 0; 23:49:44 1; Btn; Next,
